timestamp,pair,action,amount_usd_scaled,amount_usd,entry_price,exit_price,trade_pnl_usd,equity_usd,cum_return_pct,running_peak,drawdown_pct
2026-04-11 13:36:27+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93634.88861920331,-6.365111380796695,103381.54524069003,-9.427849621317641
2026-04-11 13:36:27+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93553.86610294628,-6.446133897053718,103381.54524069003,-9.50622194209152
2026-04-11 13:36:27+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93472.84358668925,-6.527156413310742,103381.54524069003,-9.584594262865398
2026-04-11 13:41:28+00:00,BTCUSD,BUY,22,5000.0,71963.03,73129.15515361608,81.02251625703401,93553.86610294628,-6.446133897053718,103381.54524069003,-9.50622194209152
2026-04-11 13:41:28+00:00,BTCUSD,BUY,22,5000.0,71963.03,73129.15515361608,81.02251625703401,93634.88861920331,-6.365111380796695,103381.54524069003,-9.427849621317641
2026-04-11 13:51:39+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93553.86610294628,-6.446133897053718,103381.54524069003,-9.50622194209152
2026-04-11 13:57:39+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,93581.67149270272,-6.418328507297277,103381.54524069003,-9.479326049123681
2026-04-11 13:57:39+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,93609.47688245916,-6.390523117540836,103381.54524069003,-9.452430156155833
2026-04-11 14:33:50+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,93637.2822722156,-6.362717727784406,103381.54524069003,-9.425534263187984
2026-04-11 14:33:50+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,93665.08766197204,-6.334912338027965,103381.54524069003,-9.398638370220148
2026-04-11 14:33:50+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,93692.89305172848,-6.307106948271524,103381.54524069003,-9.371742477252297
2026-04-11 14:33:50+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,93720.69844148491,-6.279301558515082,103381.54524069003,-9.344846584284461
2026-04-11 15:01:05+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,93748.50383124135,-6.251496168758653,103381.54524069003,-9.317950691316613
2026-04-11 15:01:05+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93667.48131498432,-6.332518685015676,103381.54524069003,-9.396323012090502
2026-04-11 15:01:05+00:00,SOLUSD,BUY,22,5000.0,83.13,84.06029558447877,55.954263471596924,93723.43557845592,-6.276564421544084,103381.54524069003,-9.342198977340077
2026-04-11 15:15:44+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,93751.24096821235,-6.2487590317876425,103381.54524069003,-9.315303084372239
2026-04-11 15:59:03+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93670.21845195533,-6.329781548044677,103381.54524069003,-9.393675405146118
2026-04-11 15:59:03+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93589.1959356983,-6.410804064301701,103381.54524069003,-9.472047725919996
2026-04-11 15:59:03+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93508.17341944127,-6.491826580558724,103381.54524069003,-9.550420046693874
2026-04-11 16:10:04+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93427.15090318424,-6.572849096815759,103381.54524069003,-9.628792367467753
2026-04-11 16:10:04+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93346.12838692722,-6.6538716130727815,103381.54524069003,-9.707164688241631
2026-04-11 16:13:22+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93318.32299717078,-6.681677002829223,103381.54524069003,-9.73406058120948
2026-04-11 16:48:19+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93290.51760741434,-6.709482392585664,103381.54524069003,-9.760956474177318
2026-04-11 16:48:19+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93262.7122176579,-6.737287782342105,103381.54524069003,-9.787852367145167
2026-04-11 17:13:02+00:00,BTCUSD,BUY,22,5000.0,71963.03,73129.15515361608,81.02251625703401,93343.73473391493,-6.656265266085071,103381.54524069003,-9.709480046371288
2026-04-11 17:22:48+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93262.7122176579,-6.737287782342105,103381.54524069003,-9.787852367145167
2026-04-11 17:22:48+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93181.68970140087,-6.818310298599128,103381.54524069003,-9.866224687919045
2026-04-11 17:22:48+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93100.66718514384,-6.899332814856152,103381.54524069003,-9.944597008692924
2026-04-11 18:00:57+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93072.8617953874,-6.927138204612593,103381.54524069003,-9.971492901660772
2026-04-11 18:00:57+00:00,SOLUSD,SELL,220,10000.0,83.13,84.06029558447877,-111.90852694319385,92960.95326844421,-7.039046731555787,103381.54524069003,-10.079740971161621
2026-04-11 18:20:37+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92988.75865820065,-7.011241341799357,103381.54524069003,-10.052845078193773
2026-04-11 18:20:37+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,93016.56404795709,-6.983435952042916,103381.54524069003,-10.025949185225935
2026-04-11 18:20:37+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,93044.36943771353,-6.9556305622864745,103381.54524069003,-9.999053292258086
2026-04-11 18:28:12+00:00,BTCUSD,BUY,220,10000.0,71963.03,73129.15515361608,162.04503251406803,93206.4144702276,-6.793585529772406,103381.54524069003,-9.842308650710319
2026-04-11 18:28:12+00:00,BTCUSD,BUY,220,10000.0,71963.03,73129.15515361608,162.04503251406803,93368.45950274167,-6.631540497258337,103381.54524069003,-9.68556400916254
2026-04-11 18:44:37+00:00,BTCUSD,BUY,22,5000.0,71963.03,73129.15515361608,81.02251625703401,93449.4820189987,-6.550517981001303,103381.54524069003,-9.60719168838866
2026-04-11 19:07:13+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93421.67662924225,-6.578323370757744,103381.54524069003,-9.63408758135651
2026-04-11 19:21:50+00:00,ETHUSD,BUY,220,10000.0,2195.17,2207.3775114863283,55.610779512877166,93532.89818826801,-6.46710181173199,103381.54524069003,-9.526504009485127
2026-04-11 19:21:50+00:00,ETHUSD,BUY,220,10000.0,2195.17,2207.3775114863283,55.610779512877166,93588.50896778089,-6.411491032219119,103381.54524069003,-9.47271222354944
2026-04-11 19:21:50+00:00,ETHUSD,BUY,220,10000.0,2195.17,2207.3775114863283,55.610779512877166,93477.28740875513,-6.522712591244872,103381.54524069003,-9.580295795420824
2026-04-11 19:27:48+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,93616.31435753733,-6.383685642462678,103381.54524069003,-9.445816330581602
2026-04-11 19:27:48+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,93644.11974729376,-6.355880252706236,103381.54524069003,-9.418920437613753
2026-04-11 19:35:38+00:00,BTCUSD,BUY,22,5000.0,71963.03,73129.15515361608,81.02251625703401,93725.14226355079,-6.2748577364492135,103381.54524069003,-9.340548116839875
2026-04-11 19:54:58+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93697.33687379435,-6.302663126205643,103381.54524069003,-9.367444009807723
2026-04-11 19:54:58+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93669.53148403791,-6.330468515962084,103381.54524069003,-9.394339902775561
2026-04-11 19:54:58+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93641.72609428148,-6.358273905718526,103381.54524069003,-9.42123579574341
2026-04-11 19:59:47+00:00,SOLUSD,BUY,22,5000.0,83.13,84.06029558447877,55.954263471596924,93753.63462122466,-6.246365378775343,103381.54524069003,-9.312987726242572
2026-04-11 19:59:47+00:00,SOLUSD,BUY,22,5000.0,83.13,84.06029558447877,55.954263471596924,93697.68035775307,-6.302319642246934,103381.54524069003,-9.367111760992985
2026-04-11 20:07:19+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93725.82923146822,-6.274170768531784,103381.54524069003,-9.33988361921041
2026-04-11 20:22:55+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93698.02384171178,-6.301976158288225,103381.54524069003,-9.366779512178258
2026-04-11 20:22:55+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93670.21845195534,-6.3297815480446555,103381.54524069003,-9.393675405146096
2026-04-11 20:22:55+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93642.4130621989,-6.357586937801097,103381.54524069003,-9.420571298113945
2026-04-11 20:36:14+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93561.39054594187,-6.438609454058131,103381.54524069003,-9.498943618887823
2026-04-11 20:36:14+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93480.36802968485,-6.519631970315154,103381.54524069003,-9.577315939661702
2026-04-11 20:57:23+00:00,SOLUSD,BUY,220,10000.0,83.13,84.06029558447877,111.90852694319385,93816.09361051444,-6.183906389485561,103381.54524069003,-9.252571731159154
2026-04-11 20:57:23+00:00,SOLUSD,BUY,220,10000.0,83.13,84.06029558447877,111.90852694319385,93704.18508357124,-6.295814916428766,103381.54524069003,-9.360819800660003
2026-04-11 20:57:23+00:00,SOLUSD,BUY,220,10000.0,83.13,84.06029558447877,111.90852694319385,93592.27655662804,-6.40772344337196,103381.54524069003,-9.469067870160853
2026-04-11 21:06:01+00:00,BTCUSD,BUY,22,5000.0,71963.03,73129.15515361608,81.02251625703401,93897.11612677146,-6.102883873228537,103381.54524069003,-9.174199410385276
2026-04-11 21:06:01+00:00,BTCUSD,BUY,22,5000.0,71963.03,73129.15515361608,81.02251625703401,93978.13864302849,-6.021861356971514,103381.54524069003,-9.095827089611387
2026-04-11 21:11:45+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93950.33325327205,-6.049666746727944,103381.54524069003,-9.122722982579234
2026-04-11 22:42:04+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93869.31073701502,-6.130689262984978,103381.54524069003,-9.201095303353114
2026-04-11 23:01:10+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,93813.35647354343,-6.18664352645657,103381.54524069003,-9.255219338103537
2026-04-11 23:01:10+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,93757.40221007184,-6.242597789928162,103381.54524069003,-9.30934337285395
2026-04-11 23:01:10+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,93701.44794660025,-6.298552053399753,103381.54524069003,-9.363467407604364
2026-04-11 23:01:10+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93620.42543034322,-6.379574569656777,103381.54524069003,-9.441839728378254
2026-04-11 23:01:10+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,93564.47116687163,-6.435528833128368,103381.54524069003,-9.495963763128668
2026-04-11 23:01:10+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,93508.51690340004,-6.491483096599959,103381.54524069003,-9.550087797879092
2026-04-11 23:01:10+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,93480.7115136436,-6.5192884863564,103381.54524069003,-9.57698369084693
2026-04-11 23:01:10+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,93424.75725017201,-6.575242749827992,103381.54524069003,-9.631107725597355
2026-04-11 23:08:01+00:00,ETHUSD,SELL,220,10000.0,2195.17,2207.3775114863283,-55.610779512877166,93369.14647065914,-6.630853529340863,103381.54524069003,-9.68489951153304
2026-04-11 23:16:16+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93207.10143814508,-6.792898561854921,103381.54524069003,-9.841644153080797
2026-04-11 23:16:16+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93288.12395440211,-6.7118760455978865,103381.54524069003,-9.76327183230692
2026-04-11 23:16:16+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,93126.07892188805,-6.873921078111945,103381.54524069003,-9.920016473854677
2026-04-11 23:19:42+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,93014.17039494487,-6.985829605055127,103381.54524069003,-10.028264543355514
2026-04-11 23:19:42+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,93070.12465841646,-6.929875341583536,103381.54524069003,-9.9741405086051
2026-04-11 23:23:12+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92933.14787868784,-7.066852121312161,103381.54524069003,-10.106636864129392
2026-04-11 23:27:55+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,92905.3424889314,-7.094657511068592,103381.54524069003,-10.13353275709724
2026-04-11 23:27:55+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,92877.53709917497,-7.122462900825033,103381.54524069003,-10.160428650065079
2026-04-11 23:35:02+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92796.51458291794,-7.203485417082067,103381.54524069003,-10.238800970838957
2026-04-11 23:57:51+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92824.31997267438,-7.175680027325626,103381.54524069003,-10.21190507787112
2026-04-11 23:57:51+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92743.29745641735,-7.25670254358265,103381.54524069003,-10.290277398644998
2026-04-11 23:57:51+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92662.27494016032,-7.337725059839684,103381.54524069003,-10.368649719418876
2026-04-12 00:19:41+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92581.2524239033,-7.418747576096707,103381.54524069003,-10.447022040192754
2026-04-12 01:29:26+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92775.89015219836,-7.224109847801641,103381.54524069003,-10.258750789417858
2026-04-12 01:29:26+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92748.08476244193,-7.251915237558071,103381.54524069003,-10.285646682385696
2026-04-12 01:29:26+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92720.27937268549,-7.2797206273145125,103381.54524069003,-10.312542575353545
2026-04-12 01:29:26+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92609.05781365973,-7.390942186340266,103381.54524069003,-10.420126147224916
2026-04-12 01:29:26+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92664.66859317261,-7.335331406827395,103381.54524069003,-10.366334361289232
2026-04-12 01:29:26+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92636.86320341617,-7.363136796583825,103381.54524069003,-10.39323025425707
2026-04-12 01:29:26+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92692.47398292905,-7.307526017070954,103381.54524069003,-10.339438468321383
2026-04-12 01:33:00+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,92496.11883484041,-7.503881165159587,103381.54524069003,-10.52937096316995
2026-04-12 01:33:00+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,92440.16457136882,-7.559835428631178,103381.54524069003,-10.583494997920361
2026-04-12 01:33:00+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,92552.073098312,-7.447926901687996,103381.54524069003,-10.475246928419523
2026-04-12 01:33:00+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,92663.98162525518,-7.336018374744812,103381.54524069003,-10.366998858918697
2026-04-12 01:33:00+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,92719.93588872677,-7.280064111273221,103381.54524069003,-10.312874824168272
2026-04-12 01:33:00+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,92608.02736178359,-7.391972638216404,103381.54524069003,-10.42112289366911
2026-04-12 01:36:32+00:00,BTCUSD,BUY,22,5000.0,71963.03,73129.15515361608,81.02251625703401,92521.18708762585,-7.478812912374155,103381.54524069003,-10.505122677146483
2026-04-12 01:36:32+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92548.99247738229,-7.451007522617714,103381.54524069003,-10.478226784178645
2026-04-12 01:46:20+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92576.79786713872,-7.423202132861273,103381.54524069003,-10.451330891210798
2026-04-12 01:46:20+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92604.60325689516,-7.395396743104832,103381.54524069003,-10.42443499824296
2026-04-12 01:56:03+00:00,BTCUSD,BUY,22,5000.0,71963.03,73129.15515361608,81.02251625703401,92685.62577315219,-7.314374226847809,103381.54524069003,-10.346062677469071
2026-04-12 02:05:40+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92604.60325689516,-7.395396743104832,103381.54524069003,-10.42443499824296
2026-04-12 02:05:40+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92523.58074063814,-7.476419259361866,103381.54524069003,-10.502807319016839
2026-04-12 02:05:40+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92442.55822438111,-7.557441775618889,103381.54524069003,-10.581179639790717
2026-04-12 02:05:40+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92361.53570812408,-7.638464291875923,103381.54524069003,-10.659551960564595
2026-04-12 02:11:24+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92280.51319186705,-7.719486808132947,103381.54524069003,-10.737924281338474
2026-04-12 02:11:24+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92199.49067561002,-7.800509324389971,103381.54524069003,-10.816296602112352
2026-04-12 02:11:24+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92118.468159353,-7.881531840647005,103381.54524069003,-10.894668922886241
2026-04-12 02:14:42+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92174.07893886587,-7.825921061134123,103381.54524069003,-10.840877136950555
2026-04-12 02:14:42+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92146.27354910944,-7.853726450890564,103381.54524069003,-10.867773029918393
2026-04-12 02:30:36+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92201.88432862231,-7.798115671377692,103381.54524069003,-10.813981243982706
2026-04-12 02:30:36+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92229.68971837875,-7.770310281621251,103381.54524069003,-10.78708535101487
2026-04-12 02:30:36+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92257.49510813519,-7.74250489186481,103381.54524069003,-10.76018945804702
2026-04-12 02:34:04+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,92201.5408446636,-7.798459155336401,103381.54524069003,-10.814313492797433
2026-04-12 03:01:24+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92229.34623442004,-7.77065376557996,103381.54524069003,-10.787417599829595
2026-04-12 03:01:24+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92257.15162417648,-7.7428483758235185,103381.54524069003,-10.760521706861748
2026-04-12 03:17:26+00:00,BTCUSD,BUY,22,5000.0,71963.03,73129.15515361608,81.02251625703401,92338.1741404335,-7.661825859566496,103381.54524069003,-10.682149386087868
2026-04-12 03:42:03+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92257.15162417648,-7.7428483758235185,103381.54524069003,-10.760521706861748
2026-04-12 04:02:27+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92284.95701393292,-7.715042986067089,103381.54524069003,-10.73362581389391
2026-04-12 04:02:27+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92312.76240368935,-7.687237596310648,103381.54524069003,-10.706729920926062
2026-04-12 04:02:27+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92340.56779344579,-7.659432206554206,103381.54524069003,-10.679834027958224
2026-04-12 04:14:26+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,92284.6135299742,-7.715386470025798,103381.54524069003,-10.733958062708638
2026-04-12 04:14:26+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,92228.65926650261,-7.771340733497389,103381.54524069003,-10.788082097459062
2026-04-12 04:19:15+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92147.63675024558,-7.852363249754413,103381.54524069003,-10.86645441823294
2026-04-12 04:32:48+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92258.85830927134,-7.741141690728659,103381.54524069003,-10.758870846361567
2026-04-12 04:32:48+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92231.0529195149,-7.7689470804851,103381.54524069003,-10.785766739329405
2026-04-12 04:32:48+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92203.24752975846,-7.796752470241541,103381.54524069003,-10.812662632297254
2026-04-12 04:32:48+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92175.44214000202,-7.824557859997983,103381.54524069003,-10.839558525265092
2026-04-12 05:01:08+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,92231.0529195149,-7.7689470804851,103381.54524069003,-10.785766739329405
2026-04-12 05:01:08+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,92175.09865604331,-7.824901343956691,103381.54524069003,-10.83989077407983
2026-04-12 05:01:08+00:00,BTCUSD,BUY,22,5000.0,71963.03,73129.15515361608,81.02251625703401,92256.12117230034,-7.743878827699668,103381.54524069003,-10.761518453305952
2026-04-12 06:01:09+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,92200.16690882875,-7.79983309117126,103381.54524069003,-10.815642488056366
2026-04-12 06:01:09+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92227.97229858518,-7.772027701414819,103381.54524069003,-10.788746595088517
2026-04-12 06:01:09+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92146.94978232816,-7.853050217671842,103381.54524069003,-10.867118915862406
2026-04-12 06:12:24+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92174.7551720846,-7.825244827915401,103381.54524069003,-10.840223022894557
2026-04-12 06:12:24+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92202.56056184103,-7.797439438158971,103381.54524069003,-10.81332712992672
2026-04-12 06:12:24+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92230.36595159747,-7.76963404840253,103381.54524069003,-10.78643123695887
2026-04-12 06:20:27+00:00,BTCUSD,BUY,22,5000.0,71963.03,73129.15515361608,81.02251625703401,92311.3884678545,-7.6886115321454955,103381.54524069003,-10.708058916184992
2026-04-12 06:20:27+00:00,BTCUSD,BUY,22,5000.0,71963.03,73129.15515361608,81.02251625703401,92392.41098411153,-7.607589015888472,103381.54524069003,-10.629686595411114
2026-04-12 06:33:39+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92420.21637386797,-7.579783626132031,103381.54524069003,-10.602790702443265
2026-04-12 07:01:00+00:00,ETHUSD,SELL,22,5000.0,2195.17,2207.3775114863283,-27.805389756438583,92311.3884678545,-7.6886115321454955,103381.54524069003,-10.708058916184992
2026-04-12 07:01:00+00:00,SOLUSD,SELL,22,5000.0,83.13,84.06029558447877,-55.954263471596924,92255.43420438291,-7.744565795617087,103381.54524069003,-10.762182950935406
2026-04-12 07:01:00+00:00,BTCUSD,SELL,22,5000.0,71963.03,73129.15515361608,-81.02251625703401,92339.19385761094,-7.660806142389065,103381.54524069003,-10.681163023217144
2026-04-12 07:43:56+00:00,ETHUSD,BUY,22,5000.0,2195.17,2207.3775114863283,27.805389756438583,92283.23959413935,-7.716760405860656,103381.54524069003,-10.735287057967568
